index,co2,humidity,temperature,seat_num,y,prediction_label
21337,541.0,32.5,27.899999618530273,80,0.0,0.0
21338,742.0,29.600000381469727,27.100000381469727,56,0.30000001192092896,0.30000001192092896
21339,984.0,43.70000076293945,23.799999237060547,56,1.0,1.0
21340,939.0,26.700000762939453,27.399999618530273,80,0.0,0.0
21341,571.0,40.20000076293945,25.700000762939453,56,0.0,0.0
21342,510.0,22.200000762939453,26.0,56,0.5,0.5
21343,804.0,41.70000076293945,25.399999618530273,56,1.0,1.0
21344,841.0,26.299999237060547,27.5,80,0.0,0.0
21345,576.0,44.5,25.5,56,0.0,0.0
21346,542.0,23.299999237060547,25.899999618530273,56,1.0,1.0
21347,821.0,23.799999237060547,27.799999237060547,183,0.699999988079071,0.5
21348,916.0,26.700000762939453,27.600000381469727,56,1.0,1.0
21349,566.0,30.799999237060547,28.5,80,0.0,0.0
21350,1145.0,26.700000762939453,27.799999237060547,80,0.0,0.0
21351,966.0,36.400001525878906,25.799999237060547,56,1.0,1.0
21352,565.0,42.400001525878906,25.799999237060547,56,0.0,0.0
21353,547.0,21.600000381469727,26.399999618530273,56,0.0,0.0
21354,533.0,36.5,27.799999237060547,80,0.0,0.0
21355,669.0,42.29999923706055,26.0,56,0.0,0.0
21356,521.0,21.600000381469727,26.299999237060547,56,0.5,0.5
21357,888.0,25.299999237060547,26.600000381469727,56,0.5,0.5
21358,862.0,26.100000381469727,27.399999618530273,80,0.0,0.0
21359,555.0,34.099998474121094,25.799999237060547,183,0.0,0.0
21360,1177.0,41.599998474121094,26.899999618530273,56,1.0,1.0
21361,1068.0,29.0,27.399999618530273,183,1.0,1.0
21362,658.0,20.399999618530273,26.200000762939453,80,0.5,0.5
21363,824.0,24.299999237060547,25.899999618530273,56,0.0,0.0
21364,649.0,39.099998474121094,26.5,183,0.30000001192092896,0.30000001192092896
21365,1128.0,35.400001525878906,27.100000381469727,56,1.0,1.0
21366,799.0,37.70000076293945,26.100000381469727,183,0.0,0.0
21367,812.0,23.200000762939453,27.200000762939453,80,0.0,0.0
21368,652.0,19.799999237060547,26.5,80,0.0,0.005
21369,764.0,23.299999237060547,26.200000762939453,56,0.0,0.0
21370,620.0,24.5,26.899999618530273,183,0.0,0.0
21371,674.0,27.899999618530273,27.399999618530273,183,0.0,0.005
21372,1018.0,43.599998474121094,27.200000762939453,56,1.0,0.9909999996423722
21373,691.0,34.29999923706055,26.600000381469727,80,0.0,0.0
21374,533.0,27.600000381469727,27.399999618530273,56,0.699999988079071,0.6059999936819076
21375,567.0,21.600000381469727,27.799999237060547,56,1.0,1.0
21376,572.0,35.0,25.799999237060547,183,0.0,0.0
21377,783.0,24.799999237060547,25.299999237060547,56,0.0,0.0
21378,573.0,28.600000381469727,27.100000381469727,183,0.0,0.0
21379,643.0,28.299999237060547,27.5,80,0.0,0.0
21380,785.0,24.700000762939453,25.399999618530273,56,0.0,0.0
21381,568.0,29.799999237060547,25.5,56,0.0,0.0
21382,546.0,32.70000076293945,27.799999237060547,80,0.0,0.0
21383,512.0,36.20000076293945,25.799999237060547,56,0.0,0.0
21384,535.0,30.899999618530273,23.5,56,0.0,0.0
21385,527.0,21.600000381469727,25.799999237060547,183,0.0,0.0
21386,871.0,36.400001525878906,26.299999237060547,183,0.0,0.0
21387,895.0,23.700000762939453,27.299999237060547,56,0.5,0.5
21388,550.0,33.79999923706055,26.0,56,0.0,0.0
21389,610.0,34.599998474121094,25.899999618530273,56,0.0,0.01
21390,925.0,26.100000381469727,27.700000762939453,80,0.0,0.0
21391,768.0,28.299999237060547,27.5,80,0.0,0.0
21392,816.0,37.0,26.200000762939453,183,0.0,0.0
21393,530.0,23.899999618530273,25.200000762939453,56,1.0,1.0
21394,821.0,26.0,27.399999618530273,80,0.0,0.0
21395,659.0,20.299999237060547,26.5,80,0.5,0.495
21396,528.0,31.299999237060547,23.399999618530273,56,0.0,0.0
21397,527.0,31.5,27.899999618530273,80,0.0,0.0
21398,539.0,39.20000076293945,25.399999618530273,56,0.0,0.0
21399,812.0,31.600000381469727,24.399999618530273,56,0.0,0.0
21400,839.0,24.100000381469727,27.700000762939453,183,0.5,0.5
21401,670.0,28.100000381469727,27.399999618530273,183,0.0,0.0
21402,961.0,27.399999618530273,27.299999237060547,183,1.0,1.0
21403,537.0,27.200000762939453,27.399999618530273,56,0.5,0.5
21404,656.0,39.70000076293945,27.200000762939453,183,1.0,1.0
21405,762.0,28.100000381469727,25.200000762939453,56,1.0,0.9440000009536743
21406,553.0,21.5,25.799999237060547,56,0.0,0.0
21407,1070.0,26.399999618530273,27.700000762939453,80,0.0,0.0
21408,811.0,37.5,26.200000762939453,183,0.0,0.0
21409,543.0,22.5,25.899999618530273,183,0.0,0.0
21410,629.0,35.20000076293945,25.899999618530273,56,0.0,0.0
21411,1102.0,41.29999923706055,27.0,56,0.699999988079071,0.7029999881982804
21412,810.0,23.100000381469727,27.5,183,0.5,0.5
21413,965.0,35.099998474121094,27.0,183,0.0,0.0
21414,882.0,28.600000381469727,27.200000762939453,183,1.0,0.7709999924898148
21415,536.0,26.600000381469727,27.399999618530273,56,0.5,0.5
21416,631.0,30.600000381469727,27.399999618530273,56,0.0,0.0
21417,1073.0,26.399999618530273,27.700000762939453,80,0.0,0.0
21418,579.0,21.399999618530273,25.799999237060547,56,0.0,0.0
21419,949.0,42.29999923706055,23.700000762939453,56,0.699999988079071,0.8799999952316284
21420,1002.0,26.299999237060547,27.700000762939453,80,0.0,0.0
21421,556.0,31.899999618530273,28.100000381469727,80,0.0,0.0
21422,790.0,27.0,27.100000381469727,183,0.0,0.0
21423,555.0,33.79999923706055,25.799999237060547,183,0.0,0.0
21424,883.0,35.0,28.0,80,0.0,0.0
21425,591.0,30.700000762939453,26.799999237060547,183,0.0,0.0
21426,717.0,27.0,27.399999618530273,80,0.0,0.0
21427,738.0,26.299999237060547,28.700000762939453,56,1.0,0.9930000001192093
21428,832.0,33.70000076293945,26.100000381469727,56,1.0,1.0
21429,635.0,27.700000762939453,27.100000381469727,56,1.0,1.0
21430,635.0,34.400001525878906,26.299999237060547,56,0.30000001192092896,0.29700001180171964
21431,1020.0,26.600000381469727,27.600000381469727,80,0.0,0.0
21432,838.0,26.0,27.5,80,0.0,0.0
21433,640.0,41.0,26.5,183,1.0,0.9930000001192093
21434,577.0,29.5,28.299999237060547,80,0.0,0.0
21435,958.0,27.399999618530273,27.299999237060547,183,1.0,1.0
21436,710.0,26.200000762939453,28.5,56,1.0,1.0
21437,668.0,19.799999237060547,26.5,80,0.0,0.0
21438,499.0,30.799999237060547,25.700000762939453,56,0.0,0.0
21439,753.0,25.600000381469727,27.299999237060547,80,0.0,0.0
21440,741.0,31.600000381469727,26.399999618530273,183,0.0,0.0
21441,673.0,23.600000381469727,25.5,183,0.0,0.0
21442,833.0,28.700000762939453,26.799999237060547,80,0.0,0.0
21443,636.0,24.799999237060547,27.700000762939453,56,1.0,0.9860000002384186
21444,905.0,27.399999618530273,27.299999237060547,80,0.0,0.0
21445,753.0,28.299999237060547,27.600000381469727,80,0.0,0.0
21446,485.0,25.299999237060547,25.0,56,0.0,0.0
21447,521.0,31.600000381469727,25.799999237060547,56,0.0,0.0
21448,673.0,33.599998474121094,26.899999618530273,183,0.0,0.0
21449,784.0,24.799999237060547,25.299999237060547,56,0.0,0.0
21450,523.0,22.100000381469727,26.5,56,0.5,0.5
21451,632.0,28.200000762939453,27.600000381469727,80,0.0,0.0
21452,587.0,25.700000762939453,25.700000762939453,56,0.0,0.0
21453,637.0,28.399999618530273,24.299999237060547,56,0.0,0.0030000001192092896
21454,1212.0,28.799999237060547,27.200000762939453,56,0.0,0.0
21455,516.0,21.5,26.299999237060547,56,0.5,0.5
21456,657.0,32.0,26.399999618530273,183,0.0,0.0
21457,785.0,37.70000076293945,26.0,183,0.0,0.0
21458,600.0,44.400001525878906,25.799999237060547,56,0.0,0.0
21459,815.0,34.70000076293945,26.700000762939453,80,0.0,0.0
21460,576.0,24.600000381469727,26.200000762939453,183,0.0,0.0
21461,675.0,40.29999923706055,25.899999618530273,56,0.0,0.01
21462,854.0,26.0,27.5,80,0.0,0.0
21463,658.0,20.299999237060547,26.399999618530273,80,0.5,0.5
21464,667.0,34.79999923706055,24.899999618530273,183,0.0,0.0
21465,649.0,20.200000762939453,26.399999618530273,80,0.5,0.5
21466,952.0,43.099998474121094,23.700000762939453,56,1.0,1.0
21467,621.0,44.5,25.600000381469727,56,0.0,0.0
21468,480.0,23.299999237060547,24.600000381469727,56,0.0,0.0
21469,805.0,23.200000762939453,27.299999237060547,183,0.699999988079071,0.2914999952912334
21470,628.0,24.399999618530273,27.299999237060547,183,0.0,0.0
21471,558.0,36.400001525878906,28.0,80,0.0,0.0
21472,522.0,31.299999237060547,25.799999237060547,56,0.0,0.0
21473,887.0,23.700000762939453,27.200000762939453,56,0.5,0.5
21474,829.0,23.799999237060547,27.799999237060547,183,0.5,0.6559999907016754
21475,650.0,21.399999618530273,26.700000762939453,80,0.0,0.0
21476,846.0,28.799999237060547,26.100000381469727,183,0.0,0.0
21477,540.0,34.79999923706055,26.100000381469727,56,0.0,0.02
21478,676.0,34.70000076293945,25.100000381469727,183,0.0,0.0
21479,936.0,37.20000076293945,25.799999237060547,56,1.0,1.0
21480,517.0,31.5,25.799999237060547,56,0.0,0.0
21481,652.0,27.200000762939453,25.200000762939453,183,0.0,0.0
21482,535.0,38.20000076293945,27.399999618530273,80,0.0,0.0
21483,527.0,33.0,27.700000762939453,80,0.0,0.0
21484,910.0,38.0,24.399999618530273,56,1.0,1.0
21485,516.0,23.799999237060547,27.0,56,0.5,0.5
21486,890.0,45.099998474121094,25.600000381469727,56,0.0,0.0030000001192092896
21487,595.0,36.900001525878906,25.600000381469727,183,0.0,0.03399999976158142
21488,539.0,32.900001525878906,28.0,80,0.0,0.0
21489,643.0,34.400001525878906,26.299999237060547,56,0.30000001192092896,0.30000001192092896
21490,1016.0,36.599998474121094,27.399999618530273,183,0.5,0.5
21491,838.0,31.0,24.399999618530273,56,0.0,0.0
21492,821.0,25.899999618530273,27.200000762939453,183,0.5,0.5
21493,595.0,37.5,26.0,56,0.699999988079071,0.7239999890327453
21494,584.0,24.700000762939453,26.299999237060547,183,0.0,0.0
21495,811.0,37.29999923706055,26.200000762939453,183,0.0,0.0
21496,830.0,24.0,27.799999237060547,183,0.5,0.5
21497,670.0,31.299999237060547,26.100000381469727,183,0.0,0.0
21498,572.0,33.20000076293945,27.799999237060547,80,0.0,0.0
21499,785.0,25.0,27.299999237060547,183,0.30000001192092896,0.30000001192092896
21500,623.0,38.400001525878906,26.0,183,1.0,1.0
21501,753.0,22.799999237060547,26.899999618530273,183,0.0,0.01
21502,853.0,23.399999618530273,27.200000762939453,56,0.5,0.5
21503,552.0,33.0,27.899999618530273,80,0.0,0.0
21504,807.0,22.899999618530273,27.100000381469727,80,0.0,0.0
21505,1074.0,29.100000381469727,28.0,56,1.0,1.0
21506,876.0,31.899999618530273,24.399999618530273,56,0.0,0.0
21507,553.0,32.599998474121094,26.200000762939453,56,0.0,0.0
21508,869.0,26.100000381469727,27.399999618530273,80,0.0,0.0
21509,622.0,21.5,26.700000762939453,80,0.5,0.5
21510,831.0,29.100000381469727,25.5,183,0.0,0.0
21511,970.0,35.599998474121094,26.799999237060547,183,0.0,0.0
21512,769.0,28.700000762939453,27.399999618530273,80,0.0,0.0
21513,1086.0,29.200000762939453,28.100000381469727,56,1.0,1.0
21514,623.0,30.799999237060547,27.0,56,0.0,0.0
21515,802.0,29.299999237060547,26.799999237060547,80,0.0,0.0
21516,524.0,31.0,25.899999618530273,56,0.0,0.0
21517,526.0,33.0,27.899999618530273,80,0.0,0.0
21518,781.0,23.100000381469727,26.200000762939453,56,0.30000001192092896,0.1380000054836273
21519,519.0,21.899999618530273,26.5,56,0.5,0.5
21520,890.0,28.0,27.299999237060547,183,1.0,1.0
21521,669.0,19.700000762939453,26.5,80,0.0,0.0
21522,631.0,30.899999618530273,26.5,56,0.0,0.0
21523,637.0,26.899999618530273,26.600000381469727,183,0.0,0.0
21524,546.0,36.79999923706055,28.200000762939453,80,0.0,0.0
21525,569.0,30.100000381469727,25.5,56,0.0,0.0
21526,731.0,21.899999618530273,26.899999618530273,80,0.0,0.0
21527,737.0,20.600000381469727,26.600000381469727,80,0.0,0.0
21528,798.0,31.299999237060547,24.399999618530273,56,0.0,0.0
21529,928.0,38.400001525878906,24.700000762939453,56,1.0,0.9729999989271164
21530,868.0,26.100000381469727,27.5,80,0.0,0.0
21531,544.0,32.599998474121094,28.200000762939453,80,0.0,0.0
21532,617.0,24.299999237060547,27.399999618530273,183,0.0,0.0
21533,965.0,28.399999618530273,27.299999237060547,183,1.0,0.93
21534,488.0,25.100000381469727,25.0,56,0.0,0.0
21535,715.0,20.399999618530273,26.600000381469727,80,0.0,0.0
21536,573.0,28.899999618530273,27.399999618530273,56,1.0,1.0
21537,804.0,34.599998474121094,26.600000381469727,80,0.0,0.0
21538,774.0,21.0,26.399999618530273,80,0.0,0.0
21539,560.0,36.5,28.0,80,0.0,0.0
21540,555.0,34.400001525878906,25.700000762939453,183,0.0,0.0
21541,722.0,29.299999237060547,27.200000762939453,56,0.30000001192092896,0.29700001180171964
21542,809.0,23.100000381469727,27.200000762939453,183,0.0,0.0
21543,769.0,23.100000381469727,26.100000381469727,56,0.0,0.0
21544,750.0,20.700000762939453,26.5,80,0.0,0.0
21545,827.0,29.100000381469727,25.5,183,0.0,0.0
21546,1082.0,26.399999618530273,27.700000762939453,80,0.0,0.0
21547,605.0,30.600000381469727,25.200000762939453,56,0.0,0.0
21548,957.0,28.600000381469727,27.299999237060547,183,0.0,0.02
21549,753.0,28.399999618530273,27.5,80,0.0,0.0
21550,850.0,36.79999923706055,26.200000762939453,183,0.0,0.0
21551,666.0,38.099998474121094,25.299999237060547,183,1.0,0.98
21552,1050.0,28.899999618530273,27.899999618530273,56,1.0,0.9939999997615814
21553,811.0,23.100000381469727,27.5,183,0.5,0.5
21554,486.0,24.700000762939453,24.899999618530273,56,0.0,0.0
21555,796.0,23.200000762939453,27.799999237060547,183,0.5,0.5
21556,1156.0,29.5,28.600000381469727,56,1.0,1.0
21557,553.0,33.099998474121094,27.799999237060547,80,0.0,0.0
21558,860.0,28.700000762939453,26.299999237060547,183,0.0,0.0
21559,1091.0,24.799999237060547,26.799999237060547,56,0.0,0.0
21560,927.0,33.20000076293945,27.299999237060547,183,0.0,0.0
21561,627.0,24.600000381469727,27.100000381469727,183,0.0,0.0
21562,772.0,28.299999237060547,27.399999618530273,80,0.0,0.0
21563,715.0,41.79999923706055,23.700000762939453,56,0.0,0.0
21564,642.0,28.100000381469727,27.0,183,0.0,0.0
21565,1062.0,42.70000076293945,26.399999618530273,56,1.0,1.0
21566,582.0,25.700000762939453,25.700000762939453,56,0.0,0.0
21567,664.0,35.400001525878906,27.399999618530273,80,0.0,0.01
21568,823.0,28.899999618530273,25.799999237060547,183,0.0,0.0
21569,610.0,21.299999237060547,26.5,80,0.0,0.0
21570,569.0,40.20000076293945,24.700000762939453,56,0.0,0.0
21571,567.0,30.799999237060547,26.100000381469727,56,0.0,0.0
21572,570.0,29.799999237060547,25.5,56,0.0,0.0
21573,1113.0,30.0,27.399999618530273,56,1.0,1.0
21574,668.0,29.100000381469727,24.200000762939453,56,0.0,0.0
21575,701.0,26.700000762939453,27.299999237060547,80,0.0,0.0
21576,484.0,24.5,24.700000762939453,56,0.0,0.0
21577,643.0,22.200000762939453,26.200000762939453,183,0.0,0.0
21578,917.0,28.600000381469727,27.5,183,1.0,1.0
21579,528.0,23.200000762939453,26.100000381469727,56,0.5,0.5369999998807907
21580,811.0,34.599998474121094,26.700000762939453,80,0.0,0.0
21581,707.0,24.899999618530273,24.799999237060547,183,0.0,0.0
21582,611.0,25.600000381469727,26.5,183,0.0,0.0
21583,828.0,34.79999923706055,26.600000381469727,80,0.0,0.0
21584,656.0,31.399999618530273,25.899999618530273,183,0.0,0.0
21585,1187.0,30.399999618530273,27.899999618530273,80,0.0,0.0
21586,583.0,21.399999618530273,25.799999237060547,56,0.0,0.0
21587,965.0,45.5,25.899999618530273,183,0.0,0.0
21588,872.0,44.5,23.799999237060547,56,0.30000001192092896,0.30000001192092896
21589,846.0,31.100000381469727,24.399999618530273,56,0.0,0.0
21590,643.0,30.200000762939453,23.799999237060547,56,0.0,0.0
21591,943.0,43.70000076293945,26.600000381469727,56,1.0,1.0
21592,575.0,21.600000381469727,25.899999618530273,56,0.0,0.0
21593,633.0,32.20000076293945,27.200000762939453,183,0.0,0.0
21594,568.0,34.79999923706055,26.100000381469727,56,1.0,1.0
21595,820.0,26.0,27.399999618530273,80,0.0,0.0
21596,615.0,39.20000076293945,25.899999618530273,183,1.0,1.0
21597,481.0,24.299999237060547,24.600000381469727,56,0.0,0.0
21598,576.0,34.5,26.200000762939453,56,1.0,1.0
21599,702.0,31.299999237060547,26.700000762939453,183,0.0,0.0
21600,860.0,25.700000762939453,26.100000381469727,56,0.5,0.5
21601,790.0,44.900001525878906,25.700000762939453,183,0.0,0.0
21602,834.0,28.899999618530273,25.899999618530273,183,0.0,0.0
21603,619.0,32.70000076293945,26.100000381469727,183,0.0,0.0
21604,555.0,33.20000076293945,27.799999237060547,80,0.0,0.0
21605,830.0,24.100000381469727,27.799999237060547,183,0.5,0.5
21606,862.0,26.200000762939453,27.399999618530273,80,0.0,0.0
21607,531.0,36.900001525878906,27.700000762939453,80,0.0,0.0
21608,570.0,30.0,28.5,80,0.0,0.0
21609,558.0,32.099998474121094,28.100000381469727,80,0.0,0.0
21610,923.0,28.799999237060547,27.200000762939453,183,1.0,1.0
21611,553.0,34.0,25.799999237060547,183,0.0,0.0
21612,588.0,44.400001525878906,25.600000381469727,56,0.0,0.0
21613,649.0,27.200000762939453,25.100000381469727,183,0.0,0.0
21614,1139.0,35.400001525878906,27.100000381469727,56,1.0,1.0
21615,762.0,45.0,25.399999618530273,56,0.0,0.0
21616,527.0,21.799999237060547,25.5,56,0.0,0.0
21617,518.0,21.899999618530273,26.5,56,0.5,0.5
21618,1350.0,31.0,28.0,80,0.0,0.0
21619,594.0,31.799999237060547,23.899999618530273,56,0.0,0.0
21620,822.0,29.0,25.700000762939453,183,0.0,0.0
21621,625.0,37.79999923706055,25.799999237060547,183,0.699999988079071,0.699999988079071
21622,924.0,25.100000381469727,27.399999618530273,80,0.0,0.0
21623,906.0,28.100000381469727,27.399999618530273,183,1.0,1.0
21624,490.0,24.700000762939453,24.899999618530273,56,0.0,0.0
21625,492.0,20.200000762939453,25.700000762939453,56,0.0,0.0
21626,904.0,39.0,25.200000762939453,56,0.30000001192092896,0.4470000094175339
21627,975.0,45.599998474121094,25.899999618530273,183,0.0,0.0
21628,814.0,24.600000381469727,27.299999237060547,183,0.5,0.4780000025033951
21629,703.0,22.299999237060547,26.899999618530273,80,0.0,0.0
21630,1042.0,29.399999618530273,27.399999618530273,80,0.0,0.0
21631,988.0,43.400001525878906,26.100000381469727,56,0.699999988079071,0.7519999921321869
21632,651.0,28.399999618530273,27.600000381469727,80,0.0,0.005
21633,825.0,26.5,27.5,80,0.0,0.0
21634,546.0,23.299999237060547,26.0,56,1.0,0.9584999999403954
21635,694.0,33.29999923706055,27.299999237060547,183,0.0,0.0
21636,574.0,33.70000076293945,27.600000381469727,80,0.0,0.0
21637,545.0,23.399999618530273,26.399999618530273,56,0.699999988079071,0.9249999970197678
21638,976.0,34.599998474121094,27.399999618530273,183,0.5,0.495
21639,1087.0,26.5,27.799999237060547,80,0.0,0.0
21640,777.0,31.700000762939453,26.600000381469727,183,0.0,0.0
21641,700.0,37.099998474121094,26.0,56,0.0,0.0
21642,874.0,24.799999237060547,26.299999237060547,56,0.5,0.5
21643,561.0,33.20000076293945,26.0,56,0.0,0.0
21644,945.0,28.200000762939453,27.299999237060547,183,1.0,1.0
21645,908.0,41.29999923706055,26.899999618530273,56,1.0,1.0
21646,941.0,38.5,27.200000762939453,183,0.5,0.4980000001192093
21647,688.0,21.600000381469727,26.799999237060547,80,0.0,0.0
21648,828.0,23.100000381469727,27.0,80,0.0,0.0
21649,704.0,27.700000762939453,27.700000762939453,80,0.0,0.0
21650,657.0,27.100000381469727,25.700000762939453,183,0.0,0.0
21651,596.0,37.400001525878906,26.0,56,1.0,1.0
21652,749.0,20.700000762939453,26.600000381469727,80,0.0,0.0
21653,736.0,27.899999618530273,25.0,56,0.30000001192092896,0.30000001192092896
21654,553.0,34.20000076293945,25.700000762939453,183,0.0,0.0
21655,514.0,36.0,25.899999618530273,56,0.0,0.0
21656,543.0,23.299999237060547,26.399999618530273,56,1.0,1.0
21657,631.0,28.299999237060547,27.600000381469727,80,0.0,0.0
21658,563.0,28.799999237060547,27.0,183,0.0,0.0
21659,535.0,32.900001525878906,27.700000762939453,80,0.0,0.0
21660,495.0,21.0,25.5,56,0.0,0.0
21661,735.0,33.70000076293945,26.299999237060547,56,1.0,1.0
21662,624.0,31.200000762939453,25.700000762939453,183,0.0,0.0
21663,861.0,26.200000762939453,27.399999618530273,80,0.0,0.0
21664,1109.0,36.20000076293945,26.200000762939453,56,1.0,0.9849999994039536
21665,1154.0,26.799999237060547,27.700000762939453,80,0.0,0.0
21666,526.0,22.0,25.399999618530273,56,0.0,0.0
21667,637.0,25.799999237060547,27.100000381469727,80,0.5,0.5479999971389771
21668,939.0,26.700000762939453,27.399999618530273,80,0.0,0.0
21669,645.0,33.79999923706055,26.399999618530273,183,0.0,0.0
21670,656.0,20.399999618530273,26.299999237060547,80,0.5,0.5
21671,708.0,26.299999237060547,28.5,56,1.0,1.0
21672,894.0,23.799999237060547,26.299999237060547,56,0.0,0.03500000119209289
21673,792.0,37.599998474121094,26.100000381469727,183,0.0,0.0
21674,816.0,24.299999237060547,25.799999237060547,56,0.0,0.0
21675,1043.0,35.5,27.5,80,0.0,0.0
21676,617.0,30.200000762939453,27.899999618530273,80,0.5,0.5
21677,850.0,27.399999618530273,28.200000762939453,56,1.0,1.0
21678,1385.0,31.399999618530273,27.600000381469727,80,0.0,0.0
21679,856.0,30.799999237060547,26.700000762939453,56,0.30000001192092896,0.3070000106096268
21680,623.0,24.399999618530273,26.200000762939453,56,1.0,1.0
21681,627.0,28.799999237060547,26.5,80,0.0,0.0
21682,807.0,31.5,24.399999618530273,56,0.0,0.0
21683,640.0,25.0,26.700000762939453,183,0.0,0.0
21684,911.0,27.5,27.299999237060547,183,1.0,1.0
21685,613.0,24.399999618530273,27.399999618530273,183,0.0,0.0
21686,914.0,27.5,27.299999237060547,183,1.0,1.0
21687,528.0,30.299999237060547,26.5,56,1.0,1.0
21688,749.0,28.0,25.100000381469727,56,1.0,0.9860000002384186
21689,591.0,30.399999618530273,25.299999237060547,56,0.0,0.0
21690,538.0,27.0,27.399999618530273,56,0.5,0.5
21691,889.0,28.799999237060547,27.5,80,0.0,0.0
21692,661.0,30.399999618530273,27.799999237060547,80,0.5,0.5
21693,974.0,36.400001525878906,26.299999237060547,56,1.0,1.0
21694,915.0,28.0,27.5,183,1.0,1.0
21695,849.0,39.20000076293945,24.0,56,0.699999988079071,0.7239999890327453
21696,616.0,44.400001525878906,25.899999618530273,56,0.0,0.0
21697,758.0,20.899999618530273,26.5,80,0.0,0.0
21698,698.0,26.399999618530273,28.399999618530273,56,0.30000001192092896,0.6500000059604645
21699,537.0,34.5,26.100000381469727,56,0.0,0.0
21700,834.0,28.799999237060547,26.0,183,0.0,0.0
21701,786.0,29.100000381469727,26.899999618530273,80,0.0,0.0
21702,823.0,23.5,27.899999618530273,183,0.5,0.5
21703,1116.0,35.599998474121094,25.600000381469727,56,1.0,1.0
21704,745.0,34.0,26.399999618530273,56,1.0,1.0
21705,762.0,25.700000762939453,27.299999237060547,80,0.0,0.0
21706,611.0,29.0,28.100000381469727,80,0.0,0.0
21707,689.0,27.799999237060547,27.700000762939453,80,0.0,0.0
21708,836.0,25.899999618530273,27.5,80,0.0,0.0
21709,787.0,27.100000381469727,27.100000381469727,183,0.0,0.0
21710,534.0,28.600000381469727,25.5,56,0.0,0.0
21711,565.0,31.299999237060547,28.399999618530273,80,0.0,0.0
21712,1243.0,30.399999618530273,28.100000381469727,80,0.0,0.0
21713,592.0,33.0,27.200000762939453,56,0.5,0.46700000047683715
21714,847.0,26.100000381469727,27.5,80,0.0,0.0
21715,742.0,38.099998474121094,26.299999237060547,183,0.5,0.4739999997615814
21716,765.0,28.100000381469727,27.399999618530273,80,0.0,0.0
21717,828.0,29.100000381469727,25.399999618530273,183,0.0,0.0
21718,587.0,44.29999923706055,25.600000381469727,56,0.0,0.0
21719,515.0,28.899999618530273,27.899999618530273,80,0.0,0.0
21720,942.0,37.0,25.899999618530273,56,1.0,1.0
21721,622.0,44.5,25.899999618530273,56,0.0,0.0
21722,542.0,32.70000076293945,27.799999237060547,80,0.0,0.0
21723,519.0,38.79999923706055,25.5,56,0.0,0.0
21724,642.0,24.700000762939453,26.700000762939453,56,0.30000001192092896,0.30700001180171965
21725,854.0,27.399999618530273,28.200000762939453,56,1.0,1.0
21726,628.0,41.70000076293945,26.200000762939453,183,1.0,1.0
21727,929.0,35.70000076293945,26.600000381469727,183,0.0,0.0
21728,836.0,28.899999618530273,26.0,183,0.0,0.0
21729,1120.0,30.0,27.299999237060547,56,1.0,0.99
21730,694.0,27.200000762939453,26.5,183,0.0,0.0
21731,1132.0,29.200000762939453,27.399999618530273,80,0.0,0.0
21732,539.0,22.200000762939453,25.799999237060547,183,0.0,0.0
21733,851.0,28.600000381469727,27.100000381469727,80,0.0,0.0
21734,738.0,27.5,25.100000381469727,56,1.0,1.0
21735,833.0,44.20000076293945,24.399999618530273,56,0.30000001192092896,0.30000001192092896
21736,915.0,28.700000762939453,26.799999237060547,183,0.0,0.0
21737,626.0,28.100000381469727,27.5,80,0.0,0.0
21738,638.0,24.5,26.399999618530273,56,1.0,1.0
21739,1098.0,28.799999237060547,27.399999618530273,80,0.0,0.0
21740,600.0,20.299999237060547,26.399999618530273,80,0.30000001192092896,0.30200001180171965
21741,767.0,34.900001525878906,26.5,56,0.30000001192092896,0.4400000095367432
21742,564.0,23.200000762939453,26.399999618530273,56,1.0,1.0
21743,538.0,34.400001525878906,26.100000381469727,56,0.0,0.0
21744,879.0,25.299999237060547,26.200000762939453,56,0.5,0.5
21745,933.0,39.900001525878906,25.200000762939453,56,1.0,1.0
21746,873.0,31.899999618530273,24.399999618530273,56,0.0,0.0
21747,694.0,42.400001525878906,25.700000762939453,183,0.0,0.0
21748,560.0,33.400001525878906,25.899999618530273,56,0.0,0.0
21749,1089.0,26.5,27.700000762939453,80,0.0,0.0
21750,851.0,23.799999237060547,27.0,80,0.0,0.0
21751,665.0,36.79999923706055,25.899999618530273,56,0.0,0.0
21752,576.0,33.400001525878906,27.799999237060547,80,0.0,0.0
21753,551.0,23.0,25.899999618530273,183,0.0,0.0
21754,939.0,26.700000762939453,27.399999618530273,80,0.0,0.0
21755,891.0,32.0,24.299999237060547,56,0.0,0.0
21756,988.0,27.100000381469727,27.700000762939453,56,1.0,1.0
21757,524.0,35.099998474121094,27.899999618530273,80,0.0,0.0
21758,663.0,20.600000381469727,26.100000381469727,80,0.5,0.5
21759,670.0,41.5,25.600000381469727,183,0.0,0.0
21760,912.0,45.20000076293945,25.600000381469727,56,1.0,1.0
21761,812.0,23.600000381469727,26.200000762939453,56,0.0,0.03600000143051148
21762,962.0,45.29999923706055,25.899999618530273,183,0.0,0.0
21763,678.0,27.100000381469727,26.200000762939453,183,0.0,0.0
21764,660.0,36.79999923706055,25.899999618530273,56,0.0,0.0
21765,653.0,39.599998474121094,27.100000381469727,183,1.0,1.0
21766,708.0,21.799999237060547,26.799999237060547,80,0.0,0.0
