,co2,humidity,temperature,seat_num,y
4454,1041.0,24.4,27.0,56,0.7
4455,1042.0,24.5,27.0,56,0.0
4456,1046.0,24.6,27.0,56,0.0
4457,1050.0,24.6,27.0,56,0.0
4458,1063.0,24.8,27.0,56,0.0
4459,1116.0,24.8,27.0,56,0.0
4460,1117.0,24.7,26.9,56,0.0
4461,1115.0,24.7,27.0,56,0.0
4462,1112.0,24.7,27.0,56,0.0
4463,1108.0,24.9,26.9,56,0.0
4464,1102.0,24.8,26.9,56,0.0
4465,1096.0,24.8,26.9,56,0.0
4466,1097.0,24.8,26.9,56,0.0
4467,1094.0,24.9,26.9,56,0.0
4468,1094.0,24.8,26.9,56,0.0
4469,1094.0,24.8,26.8,56,0.0
4470,1094.0,24.8,26.8,56,0.0
4471,1093.0,24.8,26.8,56,0.0
4472,1093.0,24.9,26.8,56,0.0
4473,1093.0,24.8,26.8,56,0.0
4474,1091.0,24.8,26.8,56,0.0
4475,1089.0,25.0,26.8,56,0.0
4476,1091.0,24.9,26.8,56,0.0
4477,1089.0,24.9,26.7,56,0.0
4478,1086.0,24.8,26.7,56,0.0
4479,1082.0,24.8,26.7,56,0.0
4480,1079.0,24.8,26.7,56,0.0
4481,1077.0,24.8,26.7,56,0.0
4482,1075.0,24.8,26.7,56,0.0
4483,1074.0,24.9,26.7,56,0.0
4484,1072.0,25.0,26.7,56,0.0
4485,1072.0,24.8,26.7,56,0.0
4486,1071.0,24.9,26.6,56,0.0
4487,1068.0,24.8,26.6,56,0.0
4488,1068.0,24.7,26.6,56,0.0
4489,1065.0,24.7,26.5,56,0.0
4490,1060.0,24.6,26.5,56,0.0
4491,1057.0,24.6,26.5,56,0.0
4492,1050.0,24.5,26.5,56,0.0
4493,1039.0,24.5,26.4,56,0.0
4494,1031.0,24.4,26.4,56,0.0
4495,1018.0,24.4,26.4,56,0.0
4496,1004.0,24.3,26.4,56,0.0
4497,995.0,24.3,26.4,56,0.0
4498,986.0,24.2,26.4,56,0.0
4499,976.0,24.2,26.3,56,0.0
4500,968.0,24.2,26.3,56,0.0
4501,964.0,24.2,26.3,56,0.0
4502,960.0,24.1,26.3,56,0.0
4503,953.0,24.1,26.3,56,0.0
4504,945.0,24.0,26.3,56,0.0
4505,937.0,24.0,26.3,56,0.0
4506,927.0,23.9,26.3,56,0.0
4507,901.0,23.9,26.3,56,0.0
4508,899.0,23.9,26.2,56,0.0
4509,894.0,23.8,26.3,56,0.0
4510,893.0,23.8,26.2,56,0.0
4511,889.0,23.8,26.2,56,0.0
4512,886.0,23.8,26.2,56,0.0
4513,884.0,23.8,26.2,56,0.0
4514,881.0,23.8,26.2,56,0.0
4515,880.0,23.8,26.2,56,0.0
4516,878.0,23.8,26.2,56,0.0
4517,878.0,23.9,26.2,56,0.0
4518,877.0,23.9,26.2,56,0.0
4519,875.0,23.9,26.2,56,0.0
4520,874.0,23.9,26.2,56,0.0
4521,876.0,23.9,26.2,56,0.0
4522,876.0,23.9,26.2,56,0.0
4523,875.0,23.9,26.1,56,0.0
4524,874.0,23.9,26.1,56,0.0
4525,872.0,23.9,26.1,56,0.0
4526,872.0,23.9,26.1,56,0.0
4527,873.0,23.9,26.1,56,0.0
4528,875.0,23.9,26.1,56,0.0
4529,874.0,24.0,26.1,56,0.0
4530,874.0,24.0,26.1,56,0.0
4531,874.0,24.1,26.1,56,0.0
4532,878.0,24.1,26.1,56,0.0
4533,878.0,24.1,26.1,56,0.0
4534,876.0,24.1,26.1,56,0.0
4535,874.0,24.1,26.1,56,0.0
4536,871.0,24.1,26.0,56,0.0
4537,869.0,24.1,26.0,56,0.0
4538,865.0,24.1,26.0,56,0.0
4539,863.0,24.1,26.0,56,0.0
4540,864.0,24.1,26.0,56,0.0
4541,863.0,24.1,26.0,56,0.0
4542,863.0,24.1,26.0,56,0.0
4543,861.0,24.1,26.0,56,0.0
4544,860.0,24.1,26.0,56,0.0
4545,860.0,24.1,26.0,56,0.0
4546,859.0,24.1,26.0,56,0.0
4547,857.0,24.1,26.1,56,0.0
4548,857.0,24.0,26.1,56,0.0
4549,857.0,24.0,26.1,56,0.0
4550,857.0,24.0,26.1,56,0.0
4551,859.0,24.0,26.1,56,0.0
4552,859.0,24.0,26.1,56,0.0
4553,859.0,23.9,26.1,56,0.0
4554,856.0,23.9,26.1,56,0.0
4555,852.0,23.9,26.1,56,0.0
4556,850.0,23.9,26.1,56,0.0
4557,847.0,23.8,26.1,56,0.0
4558,844.0,23.8,26.1,56,0.0
4559,840.0,23.8,26.1,56,0.0
4560,839.0,23.8,26.1,56,0.0
4561,837.0,23.8,26.1,56,0.0
4562,835.0,23.8,26.1,56,0.0
4563,832.0,23.7,26.1,56,0.0
4564,829.0,23.7,26.1,56,0.0
4565,826.0,23.7,26.1,56,0.0
4566,825.0,23.7,26.1,56,0.0
4567,824.0,23.7,26.1,56,0.0
4568,822.0,23.6,26.1,56,0.0
4569,821.0,23.7,26.2,56,0.0
4570,819.0,23.6,26.2,56,0.0
4571,814.0,23.6,26.2,56,0.0
4572,812.0,23.6,26.2,56,0.0
4573,810.0,23.5,26.1,56,0.0
4574,779.0,23.1,26.2,56,0.0
4575,774.0,23.1,26.1,56,0.0
4576,769.0,23.1,26.1,56,0.0
4577,766.0,23.0,26.1,56,0.0
4578,763.0,23.0,26.1,56,0.0
4579,762.0,23.0,26.1,56,0.0
4580,760.0,23.0,26.1,56,0.0
4581,758.0,23.0,26.1,56,0.0
4582,755.0,23.1,26.1,56,0.0
4583,751.0,23.1,26.1,56,0.0
4584,750.0,23.0,26.2,56,0.0
4585,749.0,23.1,26.2,56,0.0
4586,747.0,23.1,26.2,56,0.0
4587,747.0,23.1,26.2,56,0.0
4588,748.0,23.1,26.2,56,0.0
4589,750.0,23.1,26.2,56,0.0
4590,749.0,23.1,26.2,56,0.0
4591,748.0,23.1,26.2,56,0.0
4592,749.0,23.1,26.2,56,0.0
4593,751.0,23.1,26.2,56,0.0
4594,750.0,23.1,26.2,56,0.0
4595,751.0,23.2,26.2,56,0.0
4596,751.0,23.2,26.2,56,0.0
4597,750.0,23.2,26.2,56,0.0
4598,750.0,23.2,26.2,56,0.0
4599,751.0,23.2,26.2,56,0.0
4600,752.0,23.2,26.2,56,0.0
4601,753.0,23.2,26.2,56,0.0
4602,753.0,23.2,26.2,56,0.0
4603,752.0,23.3,26.2,56,0.0
4604,755.0,23.3,26.2,56,0.0
4605,756.0,23.3,26.2,56,0.0
4606,757.0,23.3,26.2,56,0.0
4607,759.0,23.3,26.2,56,0.0
4608,763.0,23.3,26.2,56,0.0
4609,764.0,23.3,26.2,56,0.0
4610,764.0,23.3,26.2,56,0.0
4611,765.0,23.3,26.2,56,0.0
4612,767.0,23.4,26.2,56,0.0
4613,770.0,23.5,26.2,56,0.0
4614,772.0,23.5,26.2,56,0.0
4615,773.0,23.5,26.2,56,0.0
4616,775.0,23.5,26.2,56,0.0
4617,778.0,23.5,26.2,56,0.0
4618,780.0,23.6,26.2,56,0.0
4619,782.0,23.6,26.2,56,0.0
4620,783.0,23.6,26.2,56,0.0
4621,783.0,23.6,26.2,56,0.0
4622,784.0,23.6,26.2,56,0.0
4623,784.0,23.6,26.2,56,0.0
4624,783.0,23.6,26.2,56,0.0
4625,784.0,23.7,26.2,56,0.0
4626,784.0,23.7,26.2,56,0.0
4627,786.0,23.7,26.2,56,0.0
4628,788.0,23.7,26.2,56,0.0
4629,787.0,23.7,26.2,56,0.0
4630,789.0,23.7,26.2,56,0.0
4631,792.0,23.7,26.2,56,0.0
4632,792.0,23.7,26.2,56,0.0
4633,794.0,23.8,26.2,56,0.0
4634,796.0,23.8,26.1,56,0.0
4635,799.0,23.8,26.1,56,0.0
4636,799.0,23.8,26.2,56,0.0
4637,801.0,23.8,26.1,56,0.0
4638,801.0,23.8,26.1,56,0.0
4639,802.0,23.8,26.1,56,0.0
4640,805.0,23.8,26.1,56,0.0
4641,807.0,23.8,26.1,56,0.0
4642,807.0,23.8,26.1,56,0.0
4643,807.0,23.8,26.1,56,0.0
4644,809.0,23.9,26.1,56,0.0
4645,809.0,23.9,26.1,56,0.0
4646,810.0,23.9,26.1,56,0.0
4647,812.0,23.9,26.1,56,0.0
4648,813.0,23.9,26.1,56,0.0
4649,813.0,23.9,26.1,56,0.0
4650,814.0,24.0,26.1,56,0.0
4651,815.0,23.9,26.1,56,0.0
4652,816.0,24.0,26.1,56,0.0
4653,815.0,24.0,26.1,56,0.0
4654,814.0,24.0,26.1,56,0.0
4655,814.0,24.0,26.1,56,0.0
4656,813.0,24.0,26.1,56,0.0
4657,813.0,24.0,26.1,56,0.0
4658,813.0,24.0,26.1,56,0.0
4659,813.0,24.0,26.1,56,0.0
4660,815.0,24.0,26.1,56,0.0
4661,815.0,24.1,26.1,56,0.0
4662,816.0,24.1,26.1,56,0.0
4663,816.0,24.1,26.1,56,0.0
4664,819.0,24.1,26.1,56,0.0
4665,820.0,24.1,26.1,56,0.0
4666,822.0,24.2,26.1,56,0.0
4667,823.0,24.1,26.1,56,0.0
4668,826.0,24.1,26.1,56,0.0
4669,827.0,24.1,26.1,56,0.0
4670,828.0,24.1,26.1,56,0.0
4671,828.0,24.1,26.1,56,0.0
4672,828.0,24.1,26.1,56,0.0
4673,831.0,24.1,26.1,56,0.0
4674,828.0,24.2,26.1,56,0.0
4675,827.0,24.1,26.0,56,0.0
4676,828.0,24.1,26.1,56,0.0
4677,828.0,24.1,26.0,56,0.0
4678,827.0,24.1,26.1,56,0.0
4679,826.0,24.1,26.0,56,0.0
4680,827.0,24.1,26.0,56,0.0
4681,827.0,24.1,26.0,56,0.0
4682,826.0,24.1,26.0,56,0.0
4683,823.0,24.1,26.0,56,0.0
4684,822.0,24.1,26.0,56,0.0
4685,820.0,24.1,26.0,56,0.0
4686,819.0,24.1,26.0,56,0.0
4687,819.0,24.2,26.0,56,0.0
4688,819.0,24.2,26.0,56,0.0
4689,820.0,24.2,26.0,56,0.0
4690,820.0,24.2,26.0,56,0.0
4691,821.0,24.2,26.0,56,0.0
4692,822.0,24.2,26.0,56,0.0
4693,821.0,24.2,26.0,56,0.0
4694,821.0,24.2,26.0,56,0.0
4695,822.0,24.2,26.0,56,0.0
4696,821.0,24.2,26.0,56,0.0
4697,820.0,24.2,26.0,56,0.0
4698,819.0,24.2,26.0,56,0.0
4699,818.0,24.2,26.0,56,0.0
4700,819.0,24.2,26.0,56,0.0
4701,818.0,24.2,26.0,56,0.0
4702,819.0,24.2,26.0,56,0.0
4703,820.0,24.2,26.0,56,0.0
4704,822.0,24.2,26.0,56,0.0
4705,824.0,24.2,26.0,56,0.0
4706,825.0,24.2,26.0,56,0.0
4707,827.0,24.2,26.0,56,0.0
4708,826.0,24.2,26.0,56,0.0
4709,826.0,24.2,26.0,56,0.0
4710,825.0,24.2,26.0,56,0.0
4711,825.0,24.2,26.0,56,0.0
4712,824.0,24.2,26.0,56,0.0
4713,824.0,24.2,26.0,56,0.0
4714,823.0,24.2,26.0,56,0.0
4715,825.0,24.3,26.0,56,0.0
4716,827.0,24.3,26.0,56,0.0
4717,828.0,24.3,25.9,56,0.0
4718,829.0,24.2,25.9,56,0.0
4719,827.0,24.2,25.9,56,0.0
4720,827.0,24.3,25.9,56,0.0
4721,828.0,24.3,25.9,56,0.0
4722,828.0,24.3,25.9,56,0.0
4723,826.0,24.3,25.9,56,0.0
4724,825.0,24.3,25.9,56,0.0
4725,825.0,24.3,25.9,56,0.0
4726,825.0,24.3,25.9,56,0.0
4727,825.0,24.3,25.9,56,0.0
4728,825.0,24.3,25.9,56,0.0
4729,825.0,24.3,25.9,56,0.0
4730,822.0,24.3,25.9,56,0.0
4731,823.0,24.3,25.9,56,0.0
4732,824.0,24.3,25.9,56,0.0
4733,822.0,24.3,25.9,56,0.0
4734,819.0,24.3,25.9,56,0.0
4735,817.0,24.3,25.9,56,0.0
4736,817.0,24.3,25.9,56,0.0
4737,819.0,24.3,25.9,56,0.0
4738,820.0,24.3,25.9,56,0.0
4739,820.0,24.3,25.9,56,0.0
4740,819.0,24.3,25.9,56,0.0
4741,821.0,24.3,25.9,56,0.0
4742,819.0,24.3,25.9,56,0.0
4743,819.0,24.3,25.9,56,0.0
4744,819.0,24.3,25.9,56,0.0
4745,817.0,24.3,25.9,56,0.0
4746,816.0,24.3,25.9,56,0.0
4747,817.0,24.3,25.9,56,0.0
4748,819.0,24.3,25.9,56,0.0
4749,819.0,24.3,25.9,56,0.0
4750,818.0,24.3,25.8,56,0.0
4751,817.0,24.3,25.8,56,0.0
4752,816.0,24.3,25.9,56,0.0
4753,814.0,24.3,25.8,56,0.0
4754,816.0,24.3,25.8,56,0.0
4755,816.0,24.3,25.8,56,0.0
4756,816.0,24.3,25.8,56,0.0
4757,817.0,24.4,25.8,56,0.0
4758,815.0,24.4,25.8,56,0.0
4759,814.0,24.4,25.8,56,0.0
4760,815.0,24.4,25.8,56,0.0
4761,814.0,24.4,25.8,56,0.0
4762,813.0,24.4,25.8,56,0.0
4763,814.0,24.4,25.8,56,0.0
4764,814.0,24.4,25.8,56,0.0
4765,812.0,24.4,25.8,56,0.0
4766,810.0,24.4,25.8,56,0.0
4767,809.0,24.4,25.8,56,0.0
4768,808.0,24.4,25.8,56,0.0
4769,807.0,24.4,25.8,56,0.0
4770,807.0,24.4,25.8,56,0.0
4771,806.0,24.4,25.8,56,0.0
4772,805.0,24.4,25.8,56,0.0
4773,805.0,24.4,25.8,56,0.0
4774,805.0,24.4,25.8,56,0.0
4775,806.0,24.4,25.8,56,0.0
4776,808.0,24.4,25.8,56,0.0
4777,811.0,24.4,25.8,56,0.0
4778,812.0,24.4,25.7,56,0.0
4779,811.0,24.4,25.7,56,0.0
4780,811.0,24.4,25.7,56,0.0
4781,810.0,24.4,25.7,56,0.0
4782,809.0,24.4,25.7,56,0.0
4783,810.0,24.4,25.7,56,0.0
4784,808.0,24.5,25.7,56,0.0
4785,809.0,24.5,25.7,56,0.0
4786,807.0,24.5,25.7,56,0.0
4787,806.0,24.4,25.7,56,0.0
4788,806.0,24.5,25.7,56,0.0
4789,805.0,24.4,25.7,56,0.0
4790,805.0,24.4,25.7,56,0.0
4791,806.0,24.4,25.7,56,0.0
4792,807.0,24.4,25.7,56,0.0
4793,808.0,24.5,25.7,56,0.0
4794,809.0,24.5,25.7,56,0.0
4795,808.0,24.5,25.7,56,0.0
4796,809.0,24.5,25.7,56,0.0
4797,808.0,24.5,25.7,56,0.0
4798,808.0,24.5,25.7,56,0.0
4799,809.0,24.5,25.7,56,0.0
4800,809.0,24.5,25.7,56,0.0
4801,809.0,24.5,25.7,56,0.0
4802,808.0,24.5,25.7,56,0.0
4803,808.0,24.5,25.7,56,0.0
4804,806.0,24.5,25.7,56,0.0
4805,806.0,24.5,25.7,56,0.0
4806,807.0,24.5,25.7,56,0.0
4807,807.0,24.5,25.7,56,0.0
4808,807.0,24.5,25.6,56,0.0
4809,806.0,24.5,25.6,56,0.0
4810,805.0,24.5,25.6,56,0.0
4811,805.0,24.5,25.6,56,0.0
4812,805.0,24.5,25.6,56,0.0
4813,802.0,24.5,25.6,56,0.0
4814,801.0,24.6,25.6,56,0.0
4815,800.0,24.6,25.6,56,0.0
4816,801.0,24.5,25.6,56,0.0
4817,801.0,24.6,25.6,56,0.0
4818,801.0,24.6,25.6,56,0.0
4819,801.0,24.6,25.6,56,0.0
4820,801.0,24.6,25.6,56,0.0
4821,800.0,24.6,25.6,56,0.0
4822,799.0,24.6,25.6,56,0.0
4823,798.0,24.6,25.6,56,0.0
4824,796.0,24.6,25.6,56,0.0
4825,797.0,24.6,25.6,56,0.0
4826,795.0,24.6,25.6,56,0.0
4827,794.0,24.6,25.6,56,0.0
4828,792.0,24.6,25.5,56,0.0
4829,792.0,24.6,25.5,56,0.0
4830,794.0,24.6,25.6,56,0.0
4831,794.0,24.6,25.5,56,0.0
4832,795.0,24.6,25.5,56,0.0
4833,794.0,24.6,25.5,56,0.0
4834,792.0,24.6,25.5,56,0.0
4835,792.0,24.6,25.5,56,0.0
4836,792.0,24.6,25.5,56,0.0
4837,791.0,24.6,25.5,56,0.0
4838,791.0,24.6,25.5,56,0.0
4839,793.0,24.7,25.5,56,0.0
4840,794.0,24.6,25.5,56,0.0
4841,794.0,24.6,25.5,56,0.0
4842,793.0,24.6,25.5,56,0.0
4843,791.0,24.6,25.5,56,0.0
4844,790.0,24.6,25.5,56,0.0
4845,789.0,24.6,25.5,56,0.0
4846,791.0,24.6,25.5,56,0.0
4847,792.0,24.7,25.5,56,0.0
4848,790.0,24.6,25.5,56,0.0
4849,789.0,24.6,25.5,56,0.0
4850,788.0,24.6,25.5,56,0.0
4851,789.0,24.7,25.5,56,0.0
4852,789.0,24.6,25.5,56,0.0
4853,789.0,24.7,25.5,56,0.0
4854,788.0,24.7,25.5,56,0.0
4855,787.0,24.6,25.5,56,0.0
4856,787.0,24.7,25.5,56,0.0
4857,790.0,24.7,25.5,56,0.0
4858,791.0,24.7,25.5,56,0.0
4859,791.0,24.7,25.5,56,0.0
4860,791.0,24.7,25.5,56,0.0
4861,792.0,24.7,25.5,56,0.0
4862,792.0,24.7,25.5,56,0.0
4863,793.0,24.7,25.5,56,0.0
4864,791.0,24.7,25.5,56,0.0
4865,790.0,24.7,25.5,56,0.0
4866,789.0,24.7,25.5,56,0.0
4867,788.0,24.7,25.4,56,0.0
4868,788.0,24.7,25.4,56,0.0
4869,787.0,24.7,25.4,56,0.0
4870,787.0,24.7,25.4,56,0.0
4871,787.0,24.7,25.4,56,0.0
4872,787.0,24.7,25.4,56,0.0
4873,786.0,24.7,25.4,56,0.0
4874,786.0,24.7,25.4,56,0.0
4875,785.0,24.7,25.4,56,0.0
4876,785.0,24.7,25.4,56,0.0
4877,785.0,24.7,25.4,56,0.0
4878,785.0,24.7,25.4,56,0.0
4879,784.0,24.7,25.4,56,0.0
4880,784.0,24.7,25.4,56,0.0
4881,783.0,24.7,25.4,56,0.0
4882,783.0,24.7,25.4,56,0.0
4883,785.0,24.8,25.4,56,0.0
4884,785.0,24.7,25.4,56,0.0
4885,786.0,24.7,25.4,56,0.0
4886,788.0,24.8,25.4,56,0.0
4887,788.0,24.8,25.4,56,0.0
4888,788.0,24.7,25.4,56,0.0
4889,789.0,24.8,25.4,56,0.0
4890,789.0,24.8,25.4,56,0.0
4891,788.0,24.8,25.4,56,0.0
4892,789.0,24.8,25.4,56,0.0
4893,789.0,24.8,25.3,56,0.0
4894,789.0,24.8,25.4,56,0.0
4895,789.0,24.8,25.4,56,0.0
4896,791.0,24.8,25.4,56,0.0
4897,790.0,24.8,25.4,56,0.0
4898,789.0,24.8,25.4,56,0.0
4899,790.0,24.8,25.4,56,0.0
4900,788.0,24.8,25.3,56,0.0
4901,787.0,24.8,25.3,56,0.0
4902,787.0,24.8,25.3,56,0.0
4903,786.0,24.8,25.3,56,0.0
4904,784.0,24.8,25.3,56,0.0
4905,783.0,24.8,25.3,56,0.0
4906,784.0,24.8,25.3,56,0.0
4907,785.0,24.8,25.3,56,0.0
4908,784.0,24.8,25.3,56,0.0
4909,783.0,24.8,25.3,56,0.0
4910,783.0,24.8,25.3,56,0.0
4911,783.0,24.8,25.3,56,0.0
4912,782.0,24.8,25.3,56,0.0
4913,781.0,24.8,25.3,56,0.0
4914,781.0,24.8,25.3,56,0.0
4915,780.0,24.8,25.3,56,0.0
4916,778.0,24.8,25.3,56,0.0
4917,779.0,24.8,25.3,56,0.0
4918,779.0,24.8,25.3,56,0.0
4919,779.0,24.8,25.3,56,0.0
4920,779.0,24.8,25.3,56,0.0
4921,778.0,24.8,25.3,56,0.0
4922,779.0,24.8,25.3,56,0.0
4923,780.0,24.9,25.3,56,0.0
4924,781.0,24.9,25.3,56,0.0
4925,783.0,24.8,25.3,56,0.0
4926,784.0,24.8,25.3,56,0.0
4927,785.0,24.8,25.3,56,0.0
4928,786.0,24.7,25.3,56,0.0
4929,785.0,24.7,25.3,56,0.0
4930,784.0,24.7,25.3,56,0.0
4931,784.0,24.7,25.3,56,0.0
4932,783.0,24.7,25.3,56,0.0
4933,784.0,24.7,25.3,56,0.0
4934,784.0,24.7,25.3,56,0.0
4935,783.0,24.7,25.3,56,0.0
4936,783.0,24.7,25.3,56,0.0
4937,785.0,24.7,25.3,56,0.0
4938,785.0,24.7,25.3,56,0.0
4939,782.0,24.7,25.3,56,0.0
4940,781.0,24.7,25.3,56,0.0
4941,780.0,24.7,25.3,56,0.0
4942,781.0,24.7,25.3,56,0.0
4943,780.0,24.7,25.3,56,0.0
4944,779.0,24.7,25.3,56,0.0
4945,778.0,24.7,25.3,56,0.0
4946,779.0,24.7,25.3,56,0.0
4947,780.0,24.6,25.3,56,0.0
4948,778.0,24.6,25.3,56,0.0
4949,777.0,24.6,25.3,56,0.0
4950,775.0,24.7,25.3,56,0.0
4951,775.0,24.6,25.3,56,0.0
4952,774.0,24.6,25.3,56,0.0
4953,539.0,24.2,24.9,56,1.0
4954,541.0,24.1,24.9,56,1.0
4955,540.0,24.1,24.9,56,1.0
4956,539.0,24.1,25.0,56,1.0
4957,539.0,24.1,25.0,56,1.0
4958,537.0,24.1,25.0,56,1.0
4959,536.0,24.1,25.0,56,1.0
4960,535.0,24.0,25.0,56,1.0
4961,535.0,24.0,25.1,56,1.0
4962,535.0,24.0,25.1,56,1.0
4963,534.0,24.0,25.1,56,1.0
4964,532.0,24.0,25.1,56,1.0
4965,531.0,23.9,25.1,56,1.0
4966,532.0,23.9,25.1,56,1.0
4967,532.0,23.9,25.2,56,1.0
4968,530.0,23.9,25.2,56,1.0
4969,530.0,23.9,25.2,56,1.0
4970,531.0,23.9,25.2,56,1.0
4971,532.0,23.8,25.2,56,1.0
4972,533.0,23.9,25.3,56,1.0
4973,532.0,23.8,25.3,56,1.0
4974,533.0,23.9,25.3,56,1.0
4975,533.0,23.8,25.3,56,1.0
4976,531.0,23.8,25.3,56,1.0
4977,530.0,23.8,25.3,56,1.0
4978,528.0,23.8,25.3,56,1.0
4979,529.0,23.8,25.3,56,1.0
4980,531.0,23.8,25.4,56,1.0
4981,532.0,23.7,25.4,56,1.0
4982,532.0,23.7,25.4,56,1.0
4983,532.0,23.7,25.4,56,1.0
4984,533.0,23.5,25.7,56,1.0
4985,532.0,23.5,25.7,56,1.0
4986,534.0,23.5,25.7,56,1.0
4987,534.0,23.4,25.7,56,1.0
4988,534.0,23.4,25.7,56,1.0
4989,534.0,23.4,25.7,56,1.0
4990,534.0,23.4,25.7,56,1.0
4991,533.0,23.4,25.7,56,1.0
4992,540.0,23.3,25.8,56,1.0
4993,541.0,23.4,25.8,56,1.0
4994,542.0,23.3,25.8,56,1.0
4995,542.0,23.4,25.8,56,1.0
4996,541.0,23.3,25.8,56,1.0
4997,542.0,23.3,25.8,56,1.0
4998,541.0,23.3,25.8,56,1.0
4999,542.0,23.3,25.9,56,1.0
5000,542.0,23.3,25.9,56,1.0
5001,544.0,23.3,25.9,56,1.0
5002,545.0,23.3,25.9,56,1.0
5003,544.0,23.2,25.9,56,1.0
5004,542.0,23.3,25.9,56,1.0
5005,539.0,23.3,25.9,56,1.0
5006,539.0,23.3,25.9,56,1.0
5007,538.0,23.3,25.9,56,1.0
5008,539.0,23.3,25.9,56,1.0
5009,539.0,23.3,25.9,56,1.0
5010,538.0,23.3,25.9,56,1.0
5011,539.0,23.3,26.0,56,1.0
5012,538.0,23.3,26.0,56,1.0
5013,538.0,23.3,26.0,56,1.0
5014,539.0,23.3,26.0,56,1.0
5015,543.0,23.4,26.0,56,1.0
5016,545.0,23.4,26.0,56,1.0
5017,545.0,23.4,26.0,56,1.0
5018,546.0,23.4,26.0,56,1.0
5019,546.0,23.3,26.0,56,1.0
5020,545.0,23.3,26.0,56,1.0
5021,555.0,23.3,26.2,56,1.0
5022,555.0,23.3,26.3,56,1.0
5023,555.0,23.3,26.3,56,1.0
5024,555.0,23.3,26.3,56,1.0
5025,555.0,23.4,26.3,56,1.0
5026,559.0,23.5,26.3,56,1.0
5027,566.0,23.5,26.3,56,1.0
5028,573.0,23.4,26.3,56,1.0
5029,572.0,23.3,26.3,56,1.0
5030,569.0,23.3,26.3,56,1.0
5031,567.0,23.3,26.3,56,1.0
5032,566.0,23.3,26.3,56,1.0
5033,564.0,23.2,26.3,56,1.0
5034,565.0,23.2,26.3,56,1.0
5035,564.0,23.2,26.4,56,1.0
5036,564.0,23.2,26.4,56,1.0
5037,563.0,23.2,26.4,56,1.0
5038,563.0,23.2,26.4,56,1.0
5039,565.0,23.3,26.4,56,1.0
5040,574.0,23.3,26.5,56,1.0
5041,580.0,23.2,26.5,56,1.0
5042,581.0,23.3,26.5,56,1.0
5043,580.0,23.2,26.5,56,1.0
5044,580.0,23.2,26.6,56,1.0
5045,581.0,23.2,26.6,56,1.0
5046,581.0,23.2,26.6,56,1.0
5047,582.0,23.2,26.6,56,1.0
5048,582.0,23.2,26.6,56,1.0
5049,582.0,23.2,26.6,56,1.0
5050,583.0,23.1,26.6,56,1.0
5051,583.0,23.1,26.6,56,1.0
5052,583.0,23.2,26.6,56,1.0
5053,583.0,23.2,26.6,56,1.0
5054,583.0,23.1,26.6,56,1.0
5055,581.0,23.1,26.6,56,1.0
5056,580.0,23.1,26.6,56,1.0
5057,579.0,23.1,26.6,56,1.0
5058,577.0,23.1,26.7,56,1.0
5059,577.0,23.1,26.7,56,1.0
5060,576.0,23.1,26.7,56,1.0
5061,576.0,23.1,26.7,56,0.7
5062,576.0,23.1,26.7,56,0.7
5063,578.0,23.1,26.7,56,0.7
5064,578.0,23.1,26.7,56,0.7
5065,579.0,23.1,26.7,56,0.7
5066,577.0,23.1,26.7,56,0.7
5067,577.0,23.1,26.7,56,0.7
5068,576.0,23.1,26.7,56,0.7
5069,575.0,23.2,26.7,56,0.7
5070,575.0,23.1,26.7,56,0.7
5071,576.0,23.1,26.7,56,0.7
5072,576.0,23.2,26.7,56,0.7
5073,575.0,23.1,26.7,56,0.7
5074,575.0,23.2,26.7,56,0.7
5075,576.0,23.2,26.7,56,0.7
5076,577.0,23.2,26.7,56,0.7
5077,578.0,23.2,26.7,56,0.7
5078,578.0,23.2,26.7,56,0.7
5079,579.0,23.2,26.7,56,1.0
5080,581.0,23.2,26.7,56,1.0
5081,583.0,23.2,26.7,56,1.0
5082,584.0,23.2,26.7,56,1.0
5083,584.0,23.2,26.7,56,1.0
5084,585.0,23.3,26.7,56,1.0
5085,586.0,23.3,26.7,56,1.0
5086,587.0,23.3,26.7,56,1.0
5087,589.0,23.3,26.7,56,1.0
5088,590.0,23.3,26.7,56,1.0
5089,591.0,23.3,26.7,56,1.0
5090,594.0,23.3,26.8,56,1.0
5091,596.0,23.3,26.8,56,1.0
5092,597.0,23.2,26.8,56,1.0
5093,598.0,23.3,26.8,56,1.0
5094,599.0,23.3,26.8,56,1.0
5095,602.0,23.2,26.8,56,1.0
5096,608.0,23.5,26.8,56,1.0
5097,613.0,23.4,26.8,56,1.0
5098,617.0,23.3,26.8,56,1.0
5099,617.0,23.3,26.9,56,1.0
5100,617.0,23.2,26.9,56,1.0
5101,612.0,23.1,26.9,56,1.0
5102,616.0,23.0,26.9,56,1.0
5103,616.0,23.1,26.9,56,1.0
5104,618.0,23.0,26.9,56,1.0
5105,617.0,22.9,26.9,56,1.0
5106,617.0,22.9,27.0,56,1.0
5107,625.0,22.9,27.0,56,1.0
5108,625.0,22.9,27.0,56,1.0
5109,624.0,22.7,27.2,56,1.0
5110,625.0,22.7,27.2,56,1.0
5111,625.0,22.7,27.2,56,1.0
5112,625.0,22.6,27.2,56,1.0
5113,625.0,22.6,27.2,56,1.0
5114,624.0,22.6,27.2,56,1.0
5115,625.0,22.6,27.2,56,1.0
5116,625.0,22.7,27.2,56,1.0
